,Underlying,Strike: $455,call_openint 455,call_volume 455,call_bid 455,call_ask 455,put_bid 455,put_ask 455,put_volume 455,put_openint 455,Strike: $456,call_openint 456,call_volume 456,call_bid 456,call_ask 456,put_bid 456,put_ask 456,put_volume 456,put_openint 456,Strike: $457,call_openint 457,call_volume 457,call_bid 457,call_ask 457,put_bid 457,put_ask 457,put_volume 457,put_openint 457,Strike: $458,call_openint 458,call_volume 458,call_bid 458,call_ask 458,put_bid 458,put_ask 458,put_volume 458,put_openint 458,Strike: $459,call_openint 459,call_volume 459,call_bid 459,call_ask 459,put_bid 459,put_ask 459,put_volume 459,put_openint 459,Strike: $460,call_openint 460,call_volume 460,call_bid 460,call_ask 460,put_bid 460,put_ask 460,put_volume 460,put_openint 460,Strike: $461,call_openint 461,call_volume 461,call_bid 461,call_ask 461,put_bid 461,put_ask 461,put_volume 461,put_openint 461
10,473.687628514742,Strike: $455,0,150,1.9011721824920709,1.691564703064391,-16.49187172330148,-17.277419993405044,0,200,Strike: $456,111,39,2.053171474479726,1.907878086317381,-15.552192685298023,-15.819065673905493,61,89,Strike: $457,80,70,1.2529941058238938,0.9344558411878566,-15.581371833133055,-15.798995421527422,30,120,Strike: $458,69,81,2.361040134649271,2.3091766873106554,-13.061061011994902,-13.62692442149296,19,131,Strike: $459,102,48,2.4620329325946155,2.3203636374441463,-12.152043323571544,-12.540251562516271,52,98,Strike: $460,96,54,1.5664551651951477,1.3841585083936443,-11.962788239881784,-12.225769009850799,46,104,Strike: $461,115,35,1.3033857820549835,1.2539909925041866,-11.202139263501826,-11.818008898646575,65,85
11,472.86423059429416,Strike: $455,0,150,2.134502166494796,1.7890595653769847,-15.66290995724499,-16.139550125726213,0,200,Strike: $456,115,35,1.6080018265273621,1.2188580457243023,-15.307418647063649,-15.388529968957155,65,85,Strike: $457,77,73,2.9957022758211673,2.7997782575253383,-12.592358252745575,-13.247508343366833,27,123,Strike: $458,61,89,1.9795596213324846,1.9246781806382802,-12.7518790422536,-12.966872823003749,11,139,Strike: $459,106,44,0.11994835577228957,-0.0733811083316005,-13.701125598284552,-13.878722099207925,56,94,Strike: $460,96,54,1.9496857636955842,1.6720922591454923,-10.922680814017879,-11.409894230300226,46,104,Strike: $461,122,28,2.0734250152178344,1.956091479471615,-9.759002897523958,-10.04977762010536,72,78
12,478.0287491597606,Strike: $455,0,150,2.542490490518625,2.4387566203853357,-20.371920679033412,-20.567753652992035,0,200,Strike: $456,104,46,2.0775987337396824,1.8571651308957173,-19.892954153401835,-20.27149784579155,54,96,Strike: $457,96,54,2.642380968178181,2.5214146002530886,-18.198872022970406,-18.71647184521091,46,104,Strike: $458,53,97,3.268685936444868,2.953030687969727,-16.646633922422158,-17.210553120372317,3,147,Strike: $459,92,58,1.118778589006024,1.0490526536905536,-17.60134402731736,-17.994722600407773,42,108,Strike: $460,95,55,2.835665893989466,2.8365484080864225,-15.101157087867833,-15.51689911946541,45,105,Strike: $461,135,15,2.0502306340125904,1.7105476076536892,-14.921934475121551,-15.239706130114946,85,65
13,479.2148120549338,Strike: $455,13,137,1.71023736043387,1.5823485594764983,-22.37178446410828,-22.69311079549003,0,187,Strike: $456,103,47,2.1835677566890066,1.7927971424992226,-20.8213089580388,-21.352613219050244,53,97,Strike: $457,98,52,2.23006407027109,2.1267300610895945,-19.743679278209836,-20.10390151105403,48,102,Strike: $458,48,102,1.8524938764156256,1.7512090900112411,-19.16526854224589,-19.352805290628446,0,152,Strike: $459,90,60,2.4272689174700495,2.1633496826290113,-17.6085368283617,-18.287194718760148,40,110,Strike: $460,78,72,2.0980013598492366,1.925776458490738,-16.99548352102732,-17.524945943676972,28,122,Strike: $461,149,1,2.312540447789788,2.0972918250523955,-15.766726872392095,-16.265358542914658,99,51
14,482.20471413904266,Strike: $455,13,137,2.120885192461415,1.8536484788851475,-25.011720883823862,-25.352215131094027,0,187,Strike: $456,100,50,2.7925829914336555,2.6078969927996796,-23.33977377303763,-23.72374456426028,50,100,Strike: $457,106,44,1.098646843073279,0.8930495184951447,-24.174230018342417,-24.436939994920024,56,94,Strike: $458,49,101,2.3438252993314714,2.029985380582163,-21.7988429146628,-22.18514040153534,0,151,Strike: $459,95,55,3.276696982828875,3.125126450254635,-19.838455754747553,-20.36288027353128,45,105,Strike: $460,66,84,3.0710427257042445,2.736297833784608,-19.075061596871414,-19.240938670035526,16,134,Strike: $461,139,11,1.909064206118754,1.5072792669632937,-19.388834056987406,-19.758221436054463,89,61
15,480.448473724982,Strike: $455,13,137,1.8790805417837368,1.557433677243599,-23.57205055311602,-23.911857183972018,0,187,Strike: $456,96,54,1.1811444877770325,1.0155471018620077,-23.12793581209251,-23.48957943179866,46,104,Strike: $457,99,51,1.9502894034123552,1.7408681100106838,-21.48026952330111,-21.79925349544543,49,101,Strike: $458,50,100,2.481728431764404,2.173647910547498,-19.868720071465894,-20.36302152388256,0,150,Strike: $459,96,54,2.883846004870278,2.541526312946332,-18.472258498307003,-18.796113379854937,46,104,Strike: $460,64,86,2.7669069071951116,2.4023862722964497,-17.56806993085468,-18.0689629741551,14,136,Strike: $461,125,25,3.7479534202294316,3.5056757233835487,-15.635215606096095,-15.902224462704226,75,75
16,476.97806907863,Strike: $455,22,128,2.030037480717018,1.8796143715931313,-19.83510540401115,-20.38001406682483,0,178,Strike: $456,108,42,3.105252638021798,3.094986399494612,-17.770321394594067,-18.038572264993164,58,92,Strike: $457,107,43,2.948154233081868,2.694149129742316,-16.86005009329938,-17.387970891290603,57,93,Strike: $458,49,101,0.9843398046515148,0.7798140026461005,-17.929666501103426,-18.192484568160435,0,151,Strike: $459,98,52,2.149030122168801,1.991428196294988,-15.857512310088822,-16.124925331168733,48,102,Strike: $460,73,77,2.5517760501709006,2.3068940864174348,-14.304279993166734,-14.749104331611447,23,127,Strike: $461,125,25,1.4583345055671457,1.3685938454153839,-14.306659079997335,-14.881746405416049,75,75
17,483.51733365743263,Strike: $455,7,143,2.4759429927914,2.2990029183432834,-25.869231087762643,-26.47272115254103,0,193,Strike: $456,116,34,0.6758007739668592,0.6244219271687346,-26.646036669516526,-27.29567415559964,66,84,Strike: $457,93,57,1.0837714985882991,0.9701277137843035,-25.335192914529223,-25.774155375891528,43,107,Strike: $458,56,94,2.519783204219054,2.441144733931698,-22.937995669241936,-23.376574112146056,6,144,Strike: $459,99,51,0.5680384494324944,0.13576088814282755,-23.994439692798103,-24.389717820911542,49,101,Strike: $460,71,79,2.9662281973881472,2.7724459297962936,-20.49229155192268,-20.96133380314564,21,129,Strike: $461,115,35,0.627744054682482,0.5250347577227478,-21.97398151580131,-22.267781592168614,65,85
18,484.72097963662696,Strike: $455,15,135,1.3788137799875355,1.2311990803061075,-28.341742070785525,-28.74425367244413,0,185,Strike: $456,114,36,2.20116181255976,2.0419668990114075,-26.285426974462133,-26.69776799109,64,86,Strike: $457,93,57,1.5771641375554268,1.374361044242767,-26.113597144462407,-26.351563144264844,43,107,Strike: $458,58,92,3.2203064187430863,3.0187824622921964,-23.4084763400029,-23.870636888502535,8,142,Strike: $459,101,49,0.4063459935388247,0.2697515295438924,-25.161704119511043,-25.455433868733394,51,99,Strike: $460,60,90,2.521522061798638,2.295278616129174,-22.08727605650729,-22.55284482142607,10,140,Strike: $461,117,33,2.4129145391566693,2.144289499083423,-21.343137043793433,-21.580122432167972,67,83
19,495.54869832563526,Strike: $455,14,136,2.1018631037213606,1.8910127689500371,-38.43602945814434,-38.60722975671292,0,186,Strike: $456,114,36,2.0659295039946612,1.9148938791254508,-37.39731791068661,-37.6301493462039,64,86,Strike: $457,99,51,2.0092151804237695,1.8037195747085861,-36.33756300620179,-36.77614515000359,49,101,Strike: $458,62,88,4.488256480442834,4.3352719451757284,-33.09349155038236,-33.33387545028796,12,138,Strike: $459,101,49,0.3000820469275225,0.15357509498728966,-36.20048521443238,-36.37896892662963,51,99,Strike: $460,66,84,1.1646640638446728,1.0521828417028465,-34.331547756948204,-34.685724841718674,16,134,Strike: $461,104,46,0.8077368665318874,0.7018181399062492,-33.54178898604868,-34.08312104670577,54,96
20,501.7005152481748,Strike: $455,18,132,0.4529345272191172,0.08609099853721625,-46.228103475843604,-46.534785859394106,0,182,Strike: $456,119,31,1.680564011669163,1.546675307795387,-43.833505822515136,-44.21681140856827,69,81,Strike: $457,104,46,1.44012675426151,1.2798502695102452,-43.0781340664912,-43.55058585532538,54,96,Strike: $458,65,85,0.9709964991492201,0.7941654544576275,-42.652831299112464,-42.99997503601602,15,135,Strike: $459,127,23,0.7875716403988473,0.4629864455271419,-41.8439544873573,-42.45122157283489,77,73,Strike: $460,69,81,1.0090514938724784,0.8935682963858605,-40.31526024334597,-40.900860631136126,19,131,Strike: $461,122,28,1.1411260598761923,0.8466273066047005,-39.447772775809675,-39.99415663763406,72,78
21,508.4891735930911,Strike: $455,3,147,1.3392384558689985,1.0534302394629518,-52.07839800239031,-52.473162423401455,0,197,Strike: $456,120,30,2.633597711842217,2.516052286795603,-49.81619322454884,-50.175072793831795,70,80,Strike: $457,98,52,2.263791423635477,2.1491591653619144,-49.152990928272104,-49.547175122798045,48,102,Strike: $458,67,83,2.0430632836649143,1.7779218084174895,-48.374794984155265,-48.854700016694146,17,133,Strike: $459,125,25,1.6760638901663414,1.4462662344781263,-47.81740146571387,-48.13214849861211,75,75,Strike: $460,77,73,3.3026383228669784,3.272844706603715,-45.13298334538531,-45.47656337116622,27,123,Strike: $461,124,26,2.1035895290177153,2.010799369862583,-45.24103763537743,-45.737542948757294,74,76
22,509.8090714623737,Strike: $455,20,130,4.10115044903049,4.00847472757245,-50.43970403446388,-51.00254284160222,0,180,Strike: $456,105,45,0.9758351389005033,0.8885727017137254,-52.53646889752766,-52.95479042548768,55,95,Strike: $457,109,41,1.2339443447002845,1.0641919798291335,-51.50877009910696,-51.85212273543185,59,91,Strike: $458,52,98,0.27495909514208283,-0.004987069042479864,-51.472764776149226,-52.050674961425536,2,148,Strike: $459,139,11,2.6041408167356375,2.273853795941723,-48.27986502893495,-48.621777205909716,89,61,Strike: $460,87,63,2.9719369742539854,2.6372579477925955,-46.78116592499273,-47.15361171860882,37,113,Strike: $461,144,6,3.5209966670856465,3.310234831757168,-45.47336965556447,-45.64807444936168,94,56
23,518.5816621613352,Strike: $455,25,125,0.9809459491773429,0.8703400974750641,-62.45991214767051,-62.784655250568605,0,175,Strike: $456,100,50,1.166332757798291,1.060270164842307,-61.17434737843639,-61.549695175914444,50,100,Strike: $457,103,47,2.7289991548314414,2.4953733203667006,-58.87686561729881,-59.30545457079414,53,97,Strike: $458,45,105,2.6720355460166303,2.569410202186561,-57.698621557439694,-58.272841322913045,0,155,Strike: $459,133,17,1.974576977133641,1.743128783879246,-57.63293524111529,-57.692151145203056,83,67,Strike: $460,89,61,2.1133158600946857,2.031009786985924,-56.280351941012036,-56.67290557256679,39,111,Strike: $461,147,3,2.700371944717573,2.5381012088407573,-54.73442398391963,-55.11803625230109,97,53
24,517.7328964515899,Strike: $455,21,129,3.1578329708844017,2.941850376670448,-59.517552792097824,-59.89475386213079,0,179,Strike: $456,117,33,3.0356375741433297,2.9118473668400124,-58.56818979901483,-58.96632368773112,67,83,Strike: $457,106,44,1.6695592448002938,1.5498469662193393,-59.00351127564715,-59.392668267415054,56,94,Strike: $458,44,106,2.195242890465921,1.9455228439287244,-57.53574187683355,-57.8970960728383,0,156,Strike: $459,129,21,2.0845120426231385,1.864157745980972,-56.585842901068155,-56.93230024686126,79,71,Strike: $460,104,46,1.9853458400517547,1.90262632132908,-55.54190277756514,-55.83025556056977,54,96,Strike: $461,150,0,1.6200245307767265,1.4845753634737808,-55.01647437854104,-55.4444860204851,100,50
25,520.6324329754616,Strike: $455,34,116,1.7233936382932815,1.5106783696506287,-63.67776692857952,-64.19408719343782,0,166,Strike: $456,135,15,0.8666718879918041,0.7224712258270629,-63.59288438847869,-64.05088974528924,85,65,Strike: $457,108,42,1.4808501903294315,1.2255189890981633,-62.096434165858746,-62.40720864514895,58,92,Strike: $458,28,122,3.4500838468869657,3.021535073007838,-59.078263046700485,-59.591776865160554,0,172,Strike: $459,112,38,-0.045535706823903954,-0.24011227769482388,-61.75646064042727,-62.006177592778805,62,88,Strike: $460,117,33,0.7561827007358457,0.6220782212074194,-59.729292445392566,-60.20074369550929,67,83,Strike: $461,170,0,0.8447832780927966,0.5931976285318573,-58.81167774449104,-59.17405042227763,120,30
26,527.2593466319609,Strike: $455,32,118,1.7461894940270697,1.462878636915281,-70.51263746016082,-70.78715103258514,0,168,Strike: $456,146,4,0.30655614556186017,0.13414360037303424,-70.8458393068515,-71.18692242361917,96,54,Strike: $457,87,63,2.2237830081939,2.0607076270533273,-67.7708877318495,-68.35300633077662,37,113,Strike: $458,34,116,2.1670648263465075,1.769944781933802,-67.01269541948177,-67.45351607969556,0,166,Strike: $459,119,31,1.9111609629356394,1.8167296848811105,-66.2295445237243,-66.61593074894138,69,81,Strike: $460,112,38,1.0900333109846367,0.9067717909896809,-66.08170861274873,-66.49378886184812,62,88,Strike: $461,172,0,2.379504971063016,2.0190849608490335,-63.86856366934238,-64.26793637396219,122,28
27,534.065481002929,Strike: $455,47,103,1.8405093581134022,1.5101552192795193,-77.03942879658209,-77.47635059198677,0,153,Strike: $456,144,6,2.7453138544781557,2.6351783399174944,-75.01454190967206,-75.47566277049481,94,56,Strike: $457,105,45,1.5096340988563883,1.4949626224098558,-75.45434361203534,-75.95089985168018,55,95,Strike: $458,27,123,2.5442317667735326,2.2953305589859663,-73.45363054789532,-73.65234020308044,0,173,Strike: $459,128,22,2.5644445583157385,2.4023345681831203,-72.34784477146162,-72.80558155373312,78,72,Strike: $460,106,44,1.1085688785320085,1.025501983254586,-72.87187189109827,-73.0898161760807,56,94,Strike: $461,178,0,1.3771116679398592,1.2866631011204932,-71.41947137382564,-71.97983073740063,128,22
28,542.2985883059798,Strike: $455,38,112,1.7251381979274083,1.5511150978519996,-85.4879015795011,-85.98159338634682,0,162,Strike: $456,149,1,1.896449165065877,1.6562642693536025,-84.30049647868815,-84.72460607392432,99,51,Strike: $457,108,42,0.6122700438368847,0.4292481744400022,-84.63082332579984,-85.17281106349637,58,92,Strike: $458,22,128,1.9876583184564465,1.7857527530268504,-82.17892508929351,-82.70610827197042,0,178,Strike: $459,137,13,3.7137083007058393,3.421261355352069,-79.46722948942212,-80.04303129392363,87,63,Strike: $460,94,56,2.506356508548859,2.3429825295355315,-79.70311844002323,-80.09092108835505,44,106,Strike: $461,185,0,2.3352809248996644,2.281588585484559,-78.89374204726592,-79.14869626512609,135,15
29,541.1564555780808,Strike: $455,42,108,4.028467942436522,3.7409777571476317,-82.04356192004492,-82.56496046154626,0,158,Strike: $456,138,12,0.5272088555778887,0.5574001476822698,-84.42945832516382,-84.92552395865266,88,62,Strike: $457,104,46,4.4165549918849205,4.304620615958174,-79.64253866200104,-80.1574740106262,54,96,Strike: $458,38,112,2.8342872374718566,2.745477035832393,-80.09864759478148,-80.73975730774265,0,162,Strike: $459,143,7,1.8022952376142576,1.6915904820454064,-80.14071495678739,-80.47876497801127,93,57,Strike: $460,111,39,1.642330873709669,1.378406981212335,-79.3628300891523,-79.8347276831346,61,89,Strike: $461,197,0,3.3967316327237373,3.223930301322015,-76.53074876123476,-77.14314191329626,147,3
30,539.5310065586162,Strike: $455,49,101,3.218721231106329,3.0062209491590837,-81.42403921063384,-81.64569142127021,0,151,Strike: $456,131,19,0.9877229084953112,0.7035956126191023,-82.36999128060467,-83.0648842506473,81,69,Strike: $457,99,51,1.9604622915105883,1.7072344312415428,-80.48152059401697,-80.87956016282084,49,101,Strike: $458,33,117,2.106684775572645,1.9468187830535468,-79.18623300835465,-79.50192238327018,0,167,Strike: $459,134,16,2.7222578514726363,2.5119097379018815,-77.67476133158723,-78.06040594891684,84,66,Strike: $460,104,46,2.487800898018805,2.1915574955643056,-76.8459710054704,-77.33608147016838,54,96,Strike: $461,186,0,0.8786158127662937,0.6698190353156511,-77.62448158883097,-78.02176412719781,136,14
31,537.0032572238899,Strike: $455,48,102,2.4617736780295485,2.148020783670875,-79.44470133044423,-80.04168485193796,0,152,Strike: $456,130,20,-0.36356254135900246,-0.49763838139254424,-81.24200386944476,-81.61057552794519,80,70,Strike: $457,125,25,4.28913934130526,4.13632907695822,-75.619342042341,-75.87479836163278,75,75,Strike: $458,30,120,1.1385798610976494,0.9995648579110195,-77.85016756031371,-78.09291057289906,0,170,Strike: $459,138,12,2.5017921879759872,2.465519053884567,-75.52067621725291,-75.7619577912274,88,62,Strike: $460,103,47,2.2369602365229384,1.9690084906380343,-74.61424827726931,-75.01393708853058,53,97,Strike: $461,194,0,2.0063705806968266,1.7204049484821229,-74.09592066333688,-74.32609840765976,144,6
32,527.641919646899,Strike: $455,52,98,2.8329600759546283,2.7066131796967765,-69.7738350077576,-70.08077167491021,2,148,Strike: $456,124,26,1.834987418695719,1.6445795827058403,-69.7747485395704,-70.05126744194946,74,76,Strike: $457,135,15,0.4512058013151956,0.3311755478740286,-70.12807752713677,-70.38123791194418,85,65,Strike: $458,31,119,1.8246695259160912,1.4830809121120203,-67.88102288832386,-68.0873580177639,0,169,Strike: $459,148,2,2.6237540835412902,2.3632568221441916,-65.95005020439417,-66.14402930531779,98,52,Strike: $460,97,53,0.880620115342909,0.8217458510723378,-66.59080076951003,-67.20007844743837,47,103,Strike: $461,195,0,3.3183907993465294,3.1028917319166247,-63.29019455828393,-63.638462452935414,145,5
33,532.0105636999135,Strike: $455,31,119,1.8700847318144604,1.6783435418034969,-75.04574225491704,-75.51544471104977,0,169,Strike: $456,131,19,1.0348011939953965,0.7583723565485241,-75.06470041712046,-75.53503816884842,81,69,Strike: $457,127,23,1.9557917151357442,1.7748447274149945,-72.96726508394731,-73.19446544629614,77,73,Strike: $458,21,129,1.5476936726023385,1.3291902311094308,-72.56367041653355,-72.78448436527057,0,179,Strike: $459,165,0,3.5008387785560635,3.459786837886605,-69.47520914814832,-69.9343921741654,115,35,Strike: $460,110,40,1.773040907679315,1.5277522506779233,-70.00553137762921,-70.60580498167216,60,90,Strike: $461,202,0,3.049607389523657,2.807179837672667,-68.05050861378811,-68.05805399120923,150,0
34,530.5613579973239,Strike: $455,33,117,2.6405737686913153,2.4065593212155183,-72.82701702301807,-73.27011325475976,0,167,Strike: $456,118,32,2.956679598997752,2.852983460800008,-71.43527584037264,-71.77049742334803,68,82,Strike: $457,115,35,1.8941823596502283,1.8199569308189023,-71.55718722012074,-71.86413181586632,65,85,Strike: $458,18,132,2.0342309300697226,1.802846681474374,-70.36880261079729,-70.99247718753499,0,182,Strike: $459,159,0,1.9947582942264923,1.8265917449250757,-69.56385322832182,-69.91507842343022,109,41,Strike: $460,116,34,1.4822133787600609,1.3396488828613302,-68.8831483243766,-69.31754829275194,66,84,Strike: $461,204,0,3.7848202036368366,3.515154354445797,-65.64661261173954,-66.01369501556266,150,0
35,529.95439757303,Strike: $455,42,108,1.6596667467740582,1.4812803773346177,-73.07406507413458,-73.54068528314717,0,158,Strike: $456,132,18,2.827317769937851,2.57333395897949,-71.0749755441972,-71.39748306637793,82,68,Strike: $457,108,42,2.986588294637537,2.692567834295022,-69.91243830855169,-70.34302492746968,58,92,Strike: $458,17,133,3.0955327388181146,2.975013747426206,-68.70413511339332,-69.08134149989375,0,183,Strike: $459,159,0,1.7232421195663878,1.3962657514210457,-69.09011762403979,-69.77244233672378,109,41,Strike: $460,119,31,1.4026742702244257,1.2207976261484872,-68.55194300736734,-68.94186551250463,69,81,Strike: $461,197,0,-0.7053921097010329,-0.7818802135810107,-69.31717194391835,-69.77003822346937,147,3
